,User,Pesan,Jam,Tanggal
1268,Eko Bawono,"#CENT. Ijin nimbrung cent. Candle trakhir bear divergent. AO ijo, MFI pink. Jk hit 248, hati2. Lg belajar pakai :crocodile:
Untuk big picture, silakan kalo ada yg mau share chart. Sama2 belajar.",6:34:26 PM,"Sunday, March 21, 2021"
1269,Ardiyan Bagas,Sedang mencoba membedakan dengan ASII yg sudah BO double bottom,6:33:05 PM,"Sunday, March 21, 2021"
1270,Ardiyan Bagas,Double bottom nya batal apa gmn ya? Mohon pencerahan,6:26:21 PM,"Sunday, March 21, 2021"
1271,Rui :rocket::rocket::rocket: Sales SAME,Rahasia dapur ... dan kalau anda masi bertanya stop loss baiknya diberapa berarti anda belum siap untuk entry di CENT ...  :wink:,6:12:28 PM,"Sunday, March 21, 2021"
1272,wahyudi aja,"Barul masuk atau udah berapa kali tik tok ini. . 
Kalo g salah harganya kan minggu minggu sebelumnya di 170 up ampe 195, trus turun lagi ke 180 dan up ampe 202, koreksi lagi ampe 175 dan lanjut ampe sekarang. . .",6:12:14 PM,"Sunday, March 21, 2021"
1273,Nanang Eko,The real sales:joy:,6:09:54 PM,"Sunday, March 21, 2021"
1274,Rui :rocket::rocket::rocket: Sales SAME,"Saya masi hold, kl sampai turun ya tambah muatan dikit :smile:
Intinya siapkan trading plan saja kak, untuk berbagai skenario yang kemungkinan terjadi, jadi nanti kl beneran terjadi yang terburuk ya tidak kaget",6:07:36 PM,"Sunday, March 21, 2021"
1275,Rui :rocket::rocket::rocket: Sales SAME,"ntar dulu satu satu, ga pokus saya kalo banyak2 :see_no_evil:",6:00:12 PM,"Sunday, March 21, 2021"
1276,Kaanz✓,Masih jadi sales SMRA ci?:laughing:,5:58:21 PM,"Sunday, March 21, 2021"
1277,Rui :rocket::rocket::rocket: Sales SAME,"Lalu untuk chart weeklynya, minggu kemarin itu sangat signifikan volumenya, jadi apakah minggu depan akan langsung lanjut naik, atau koreksi dulu ke titik support channelnya di sekitar 250, atau ke support horisontalnya di 232? Atau mungkin justru ambrol sama sekali? 🤔

Mari kita tunggu tanggal tayangnya, yang penting tiket masuk sama tiket keluarnya jangan lupa disiapin dulu ya turun dan naiknya di peron berapa, biar ga kena semprit nanti disuru keluar paksa dari keretanya :wink:

#yangCENTyangCENTsilakankakaaa :smile:",5:56:24 PM,"Sunday, March 21, 2021"
1278,Mahendra Bogodatta,Asii n Imas di harga bagus ya... mau nyicil2 ah... hehehe...,5:49:33 PM,"Sunday, March 21, 2021"
1279,Rui :rocket::rocket::rocket: Sales SAME,"CENT - chart 3 menit - boleh untuk dipelajari ... tanggal 18 juga membentuk upper wick yang panjang dengan volume tinggi namun penurunan harga kemudian ditahan, dan sekali lagi terjadi di tgl 19 karena sudah melewati ATH di 274 jadi beberapa mulai taking profit namun saat harga mendekati 262 terlihat ada rejection lagi dan buyer masuk kembali",5:48:01 PM,"Sunday, March 21, 2021"
1280,Hendro Masori,Ini malah IDX,5:34:24 PM,"Sunday, March 21, 2021"
1281,Hendro Masori,Ini CNBC juga. :grin:,5:32:40 PM,"Sunday, March 21, 2021"
1282,hery,"wah, belum baca yg ini pakde. yg dapet spotlight nya innova fortuner terus :sweat_smile:",5:32:37 PM,"Sunday, March 21, 2021"
1283,Hendro Masori,Pajero seperti halnya Xpander kandungan lokal udah lebih 70% keknya,5:31:23 PM,"Sunday, March 21, 2021"
1284,Ronny,"Oouw. Salah info ini mungkin video cnbc.

Disini cuman bilang fortuner sama innova aja 2:19
https://youtu.be/vtnsPhjUr_o",5:21:52 PM,"Sunday, March 21, 2021"
1285,Hendro Masori,Saya baca berita CRV sama Pajero dapet kok..,5:18:45 PM,"Sunday, March 21, 2021"
1286,Arik Indra,"Neng elsa gmna koh,project block rokan nya bnyak ya pdhal..:pray::grin:",5:18:25 PM,"Sunday, March 21, 2021"
1287,Avianto,PTBA kapan RUPS yah ?,5:02:25 PM,"Sunday, March 21, 2021"
1288,Fajar Oktavaria,Sejauh ini yang saya tau proper mau ri itu baru smra,4:20:23 PM,"Sunday, March 21, 2021"
1289,Farida,"saran saya, cek dulu chartnya kak..sesuaikan dengan profile risk masing2",3:58:55 PM,"Sunday, March 21, 2021"
1290,45$$3 Chandera Husin,"Goooo!
 DOID otw 500",3:57:45 PM,"Sunday, March 21, 2021"
1291,Fajar Suryo,Udah bisa beli ASII kak? :pray:,3:57:36 PM,"Sunday, March 21, 2021"
1292,Farida,"relaksasi pajak ini emang ngaruh banget ke harga kendaraan. 
curcol...

apalagi menjelang puasa dan lebaran, yang katanya gak akan ada larangan mudik tahun ini

#termasuk yang berdoa supaya mudik dilancarkan",3:57:33 PM,"Sunday, March 21, 2021"
1293,Mahendra Bogodatta,Biasanya IMAS lebih kenceng sih ya kalau merespon isu positif. Hahaha...,3:57:13 PM,"Sunday, March 21, 2021"
1294,Ronny,"Belum ditambah nanti penjualan 1500 cc keatas cuman kena fortuner dan innova. Market produk sekelas seperti pajero, crv pindah semua ke toyota.",3:55:27 PM,"Sunday, March 21, 2021"
1295,Mahendra Bogodatta,"Bisa ASII IMAS, dan turunanya sprti AUTO, dll. Research aja yg harganya lagi bottom, dan fundamental baik.",3:54:54 PM,"Sunday, March 21, 2021"
1296,Raymond,"Mirae mana berubah, 

Cuman kalo di realisasiin baru diitung rata2..",3:34:23 PM,"Sunday, March 21, 2021"
1297,Charles Prop,asri apln ctra lpkr bsde ya pak,3:12:47 PM,"Sunday, March 21, 2021"
1298,Charles Prop,asri mau RI jg kah pak?,2:57:44 PM,"Sunday, March 21, 2021"
1299,Robin,"Gak sih gw ama pak @hmasori gak benci England, cuma MU Hater aja :sweat_smile:🤣",2:55:57 PM,"Sunday, March 21, 2021"
1300,OL00 Oles sandro,Guys saat pada benci gak kalian sama england?,2:51:25 PM,"Sunday, March 21, 2021"
1301,DenmasBams,Bagusan di mining dr asri,2:39:03 PM,"Sunday, March 21, 2021"
1302,Del,"Siap serok CENT di 230-236, kalo harga2 sekarang ga berani saya, mnding ASRI dulu",2:35:17 PM,"Sunday, March 21, 2021"
1303,Avianto,"Biasa saham mau RI... pasti ekspektasi tinggi. Apalagi di belakangnya perusahaan bagus...

Namun memang CENT punya potensi bagus sih. Dia mau RI sebanyak 34 Trilyun... utk pemgembangan usaha.

Lihat aja SAME... yg RI utk bayar utang aja.. bisa naik tinggi. Apalagi CENT..ini

Disclaimer On",2:26:40 PM,"Sunday, March 21, 2021"
1304,TomChr1st,"Nanya dong ttg average ODT.
Closing kamis, beli ESSA 298
Jumat pagi sell 304.

Sblm closing beli lg di 346.
Dan porto hari ini jadinya avg 322.

(Jumlat lot sama)",2:15:03 PM,"Sunday, March 21, 2021"
1305,Michael Yeoh,Asri okee,2:13:43 PM,"Sunday, March 21, 2021"
1306,Del,"Wah ada suhu @michaelyeoh91 panutanqoe, boleh mohon view ASRI dan koreksi analisa saya suhu :pray::pray::pray:",2:13:10 PM,"Sunday, March 21, 2021"
1307,hmin918,semua view kalau gak ada risk..namanya (maaf) menipu.,2:05:07 PM,"Sunday, March 21, 2021"
1308,Haditya Senoadjie,Adro udh 1.300 :sweat_smile:,2:01:37 PM,"Sunday, March 21, 2021"
1309,Hurrem Sulaiman,Klo coal yg pling menarik apa hu?,2:00:48 PM,"Sunday, March 21, 2021"
1310,Michael Yeoh,Coal2 lucu sih,1:59:04 PM,"Sunday, March 21, 2021"
1311,hmin918,kalau ada duit dan over serta trading  plan...ya masuk aja,1:58:41 PM,"Sunday, March 21, 2021"
1312,Haditya Senoadjie,Adro boleh masuk ga suhu?,1:57:25 PM,"Sunday, March 21, 2021"
1313,Syrf Maulana,Mba ASRI & Miss INDY :heart_eyes:,1:53:02 PM,"Sunday, March 21, 2021"
1314,Fiant Mahaputra,"ASRI 304 gmana suhu2?
Fibonaci 21 34 90",1:28:27 PM,"Sunday, March 21, 2021"
1315,Aho Lie,Gpp blm ri biasanya klo liat rame gini klo yskin tar naik baru jual krn butuh dana besar buat ekspansi pasti hrs sukses klo perkiraan saya hargs hrs di 300 keatas baru menarik,1:27:32 PM,"Sunday, March 21, 2021"
1316,Bapakne Naila,"Saya dah masuk sih pak break ascending di 180an kalo ga salah, break naik trus turun dgn volume kecil masuk lagi cicilan kedua, trus naik lagi bikin penan, kq saya duga reakumulasi tambah dikit aja. Jumat sore jual sebagian, jumat kq anomali. Volume besar diharga yg tinggi tapi candlenya seperti itu buat saya perlu dipertanyakn :grin:",1:17:56 PM,"Sunday, March 21, 2021"
1317,Del,CENT 230 oke banget,12:59:23 PM,"Sunday, March 21, 2021"
1318,Del,"Sorry baru cek CENT, punten ngeri ga sih ini harga dah di pucuk :pray:",12:57:12 PM,"Sunday, March 21, 2021"
1319,Dilan2000,Cent kapan ri. Taunya tahun dpn baru jalan 🤭🤭,12:52:26 PM,"Sunday, March 21, 2021"
1320,Del,"I dunno ttg CENT, tp sdh ramai skali cent, ASRI ini msh cukup senyap, sentimen sangat bagus",12:51:20 PM,"Sunday, March 21, 2021"
1321,Saya Siapa,Coba lirik cash,12:51:07 PM,"Sunday, March 21, 2021"
1322,Andi,Hmmm jadi asri atau cent ya yg menarik?,12:50:37 PM,"Sunday, March 21, 2021"
1323,wahyudi aja,Cent dan same jalanya masih panjang,12:47:27 PM,"Sunday, March 21, 2021"
1324,Aho Lie,Tergtg plan klo emang msu nunggu lama bisa asri jg saham bagus semua tergtg isi kepala arah kemn,12:46:15 PM,"Sunday, March 21, 2021"
1325,Del,"ASRI 236 ada rejection dgn volum gede banget, sempet dibawa ke bawah 236 tp ga lama balik lg ke area demand, skrg harga 238, konsol di area itu sejak 10 Feb, udah hampir 2 bulan, semoga ga lama lg fase akum selesai dan mulai masuk fase markup",12:42:05 PM,"Sunday, March 21, 2021"
1326,Aho Lie,Cent la gak baksl nyesel:grinning::grinning:,12:24:30 PM,"Sunday, March 21, 2021"
1327,Ridha Novrizal,Bagus nih ASRI. Waktunya serook besok,12:23:25 PM,"Sunday, March 21, 2021"
1328,Del,ASRI sdh di bottom demand area,12:02:41 PM,"Sunday, March 21, 2021"
1329,Awi,CENT,11:53:21 AM,"Sunday, March 21, 2021"
1330,A'an Wiyanto,SAME,11:18:13 AM,"Sunday, March 21, 2021"
1331,Achilles JoKer,Dampak vaksin untuk aktifitas massal mulai diperbolehkan. Semoga ekonomi membaik. Tanda baik untuk ihsg,10:58:03 AM,"Sunday, March 21, 2021"
1332,A'an Wiyanto,"O iya...
Bioskop udah mulai dibuka di Solo.

Juga besok Senin, anak saya sdh mulai masuk sekolah tatap muka di kelas.

Meski hanya maksimal 50% siswa kelas 9 saja, dan hanya 2 jam pelajaran.

Intinya bahwa hidup dengan tatanan baru semakin gencar dilakukan.",10:52:16 AM,"Sunday, March 21, 2021"
1333,hery,yg cantik meghan markle nya saja :smile:,10:50:38 AM,"Sunday, March 21, 2021"
1334,4*2*1(Yuliana),Sorry mau tanya apa ini berarti downtrend ya?,10:44:40 AM,"Sunday, March 21, 2021"
1335,A'an Wiyanto,"Law Abiding Citizen - Gerard Buttler dan Jamie Foxx.
Ini film lawas, tapi menarik sekali pola pikir dan tatanan si terdakwa.",10:42:02 AM,"Sunday, March 21, 2021"
1336,hery,"well... imo, masa sistem penjara selemah itu bisa gantikan orang dan saat transfer tidak cocokan ID. appearance nya juga berbeda.",10:41:49 AM,"Sunday, March 21, 2021"
1337,Hendro Masori,Hahahhaa,10:37:25 AM,"Sunday, March 21, 2021"
1338,A'an Wiyanto,Serem pas adegan dia maksa masuk ke penjara untuk ketemu teman ayahnya mau minta buku yg dititipin.,10:37:24 AM,"Sunday, March 21, 2021"
1339,Hendro Masori,Ayo Pak Carik tonton semua. Nanti rekom yg paling bagus,10:37:23 AM,"Sunday, March 21, 2021"
1340,Kaanz✓,"Mau nambah ci tapi udah full power kemarin:grin:, ada cash cuma di saham lain:sweat_smile:",10:32:13 AM,"Sunday, March 21, 2021"
1341,Rui :rocket::rocket::rocket: Sales SAME,Ini berarti ga baca tulisan saya kemarin jumat... Saya sudah ngetem di peron 444-456,10:08:57 AM,"Sunday, March 21, 2021"
1342,DenmasBams,"iya formatnya beda dgn mirea.. date nya ipot di SUM tampilannya jika ambil 1 minggu...bukan daily sperti mirae.
sumber lain kyk ultima ato ipot on windows sama",9:44:22 AM,"Sunday, March 21, 2021"
1343,initialF,"Formatnya tidak historical spt di mirae ya? Butuh data seperti dimirae itu
Apakah ada sumber lain ya?",9:39:03 AM,"Sunday, March 21, 2021"
1344,Hendro Masori,Pasti ada. Cuma saya gak pake ipot jadi gak tau menunya,9:31:07 AM,"Sunday, March 21, 2021"
1345,Kaanz✓,Emang bisa pak de? Mksdnya kalo mau RI lebih dari satu kali tidak apa apa?,9:28:39 AM,"Sunday, March 21, 2021"
1346,Hendro Masori,Kemungkinan RI lagi...,9:27:35 AM,"Sunday, March 21, 2021"
1347,Kaanz✓,"Indo Premier (PD)

In a Jakarta Globe article, the company said that ""The objective of the acquisition is to expand and strengthen the existing business lines in the field of health services through its subsidiaries”. EMTK also owns hospitals under the EMC brand (PT Elang Medika Corpora) and KlikDokter (Telemedicine Company, a JV between PT Kreatif Media Karya and Kalbe).

With the recent acquisition by EMTK, we start to wonder what EMTK would do with SAME. If you look at the Omni Hospital website, they are currently offering online consultation with the specialist doctor along with home care services. With EMTK vast portfolio and expertise in digital business as well as their interest in health services, we think there is a possibility that SAME could be turned into a Telemedicine powerhouse, leveraging the hospitals and doctor networks along with the KlikDokter platform.",9:14:03 AM,"Sunday, March 21, 2021"
1348,Benanta,"Ini si juara, bucket list bgt ke bajo :rocket::rocket:",7:58:03 AM,"Sunday, March 21, 2021"
1349,Mahmud,"Jadi memang sangat cocok buat Pakde @hmasori sbg admin yang punya talenta suara yg bisa mengalahkan Broery.

Lagu2 di atas sangat enak didengar sambil baca chat teman2 lainnya..

Mantap..:+1::+1::+1:",6:48:29 AM,"Sunday, March 21, 2021"
1350,Mahmud,Berarti settingan ini khusus admin yg sdh punya group telegram ya pak @Rolando?,5:31:35 AM,"Sunday, March 21, 2021"
1351,Bved VX,Guys kalian lbh suka swing 1 tahun di bbca atau bbri?,1:59:11 AM,"Sunday, March 21, 2021"
1352,Hendro Masori,Bukannya PGAS?,10:41:23 PM,"Saturday, March 20, 2021"
1353,Meneer Greg,Ubi PTBA :joy:,10:41:10 PM,"Saturday, March 20, 2021"
1354,H S,Ga fish on skalian pa dhe?,10:40:50 PM,"Saturday, March 20, 2021"
1355,Meneer Greg,Interesting...:blush:,10:40:01 PM,"Saturday, March 20, 2021"
1356,Hendro Masori,"Saya pernah cerita dulu disini. Kata temen2 saya kalau ada lomba mirip Broery saya juara pertama....

Broery juara kedua...

:runner:♂:runner:♂:runner:♂",10:37:39 PM,"Saturday, March 20, 2021"
1357,Meneer Greg,Boleh lah kita angkat mic bareng pak HM kalau Ktv Jakarta sudah operational ..:microphone::notes::tada:,10:32:31 PM,"Saturday, March 20, 2021"
1358,Dane Fernando,Siap2 hmsp naik penjualan...,10:25:41 PM,"Saturday, March 20, 2021"
1359,Hendro Masori,,10:24:13 PM,"Saturday, March 20, 2021"
1360,Hendro Masori,Ok,10:21:23 PM,"Saturday, March 20, 2021"
1361,Rolando,"To start a Voice Chat, open the profile of any group or channel where you're an admin, tap (⋮) or (⋯) and select Start Voice Chat.",9:59:41 PM,"Saturday, March 20, 2021"
1362,Hendro Masori,Gimana caranya,9:56:19 PM,"Saturday, March 20, 2021"
1363,Kevin SP,"Iya nih, sudah coba di group keluarga, lumayan seru :grin:",9:56:09 PM,"Saturday, March 20, 2021"
1364,Hendro Masori,Udah bisa?,9:56:07 PM,"Saturday, March 20, 2021"
1365,Rolando,"bisa dicoba ini, clubhouse versi Telegram, pengguna Android update dulu ke versi 2.0

cc: @hmasori",9:52:47 PM,"Saturday, March 20, 2021"
1366,Hendro Masori,Ini bukan punya saya. :grin:,9:43:29 PM,"Saturday, March 20, 2021"
1367,Al,Pak dadang.. hmm,9:41:41 PM,"Saturday, March 20, 2021"
1368,Eko Bawono,"Sy rasa byk di yt. Ato kl mau baca2 buku, bukunya pak Husni Gumilang sangat mudah dipahami. Trading with Profitunity.",9:35:50 PM,"Saturday, March 20, 2021"
1369,AAN,"Bisa online dongg.... Bisa hub pak @Vandimas supaya nanti bisa join sekalian ke TTE :fire:


Tp pakai rek BCA only",9:23:24 PM,"Saturday, March 20, 2021"
1370,Chak Roy,TOBA si pandu itu kan ponak'an dr pak marves,9:16:36 PM,"Saturday, March 20, 2021"
1371,Eko Bawono,"#AGRO. ijin nimbrung. Kl pake aligator, sinyal wm3 sdh valid. Sinyal AO, AC ato balance line yg muncul kemudian, bs digunakan. Sinyal AO saucer (grs putus2) sdh valid. Kl mau nunggu, ada up fractal di 1380. Kl bs breakout n valid, bs buy.",9:11:21 PM,"Saturday, March 20, 2021"
1372,AAN,Ada dong.. Selama ini pakai mnc aman2 saja bahkan di jam 09.00,8:59:40 PM,"Saturday, March 20, 2021"
1373,Melvin E. S.,:relieved:,8:57:17 PM,"Saturday, March 20, 2021"
1374,Kaanz✓,"Iya bener sih, kalo belum bisa juga jebol di resist an trendnya di 1495, mungkin bakal sideways dulu atau justru malah turun",8:47:01 PM,"Saturday, March 20, 2021"
1375,Riky Mulyadi,"kalau untuk trading, saya pribadi belum mau masuk lagi. Karena bbrp hari sebelumnya sudah saya jual saat dia 2x gagal menuju 1400. Kadang saya juga suka spec buy jika mendekati titik support, tapi untuk sekarang masih ada saham lain yang memberikan RR lebih baik dari agro, jadi saya memilih untuk tidak entry lagi sekarang",8:39:50 PM,"Saturday, March 20, 2021"
1376,Kaanz✓,"*AGRO*

*BRI Agro (AGRO) Gelar RUPST 9 April. Mau Tebar Dividen?*

*_Ada 6 agenda yang akan dibahas dalam rapat. Di antaranya, penetapan penggunaan laba usaha perseroan tahun buku 2020_*

Bisnis.com, JAKARTA - PT Bank Rakyat Indonesia Agroniaga Tbk. akan menyelenggarakan Rapat Umum Pemegang Saham Tahunan (RUPST) pada 9 April 2021 di Jakarta.

Ada 6 agenda yang akan dibahas dalam rapat. Di antaranya, penetapan penggunaan laba usaha perseroan tahun buku 2020.

Perseroan belum mempublikasikan laporan keuangan hingga 30 Desember 2020. Namun, berdasarkan laporan keuangan per 30 September 2020, BRI Agro membukukan laba bersih tahun berjalan sebesar Rp25,40 miliar atau naik 66,12 persen secara year on year.

https://finansial.bisnis.com/read/20210319/90/1369773/bri-agro-agro-gelar-rupst-9-april-mau-tebar-dividen#.YFXy-rz2jzo.telegram

BRI+Agro+(AGRO)+Gelar+RUPST+9+April.+Mau+Tebar+Dividen?+|+Bisnis.com",8:33:01 PM,"Saturday, March 20, 2021"
